run_date,code,name,wics,metric,period,value
2026-07-11,267250,HD현대,조선,rev_e,2026/12,807008.0
2026-07-11,267250,HD현대,조선,op_e,2026/12,90457.0
2026-07-11,035720,카카오,양방향미디어와서비스,target_price,,66706.0
2026-07-11,035720,카카오,양방향미디어와서비스,rev_e,2026/12,82450.0
2026-07-11,035720,카카오,양방향미디어와서비스,op_e,2026/12,9387.0
2026-07-11,018260,삼성에스디에스,IT서비스,target_price,,246600.0
2026-07-11,018260,삼성에스디에스,IT서비스,rev_e,2026/12,143018.0
2026-07-11,018260,삼성에스디에스,IT서비스,op_e,2026/12,8342.0
2026-07-11,003550,LG,복합기업,target_price,,144909.0
2026-07-11,003550,LG,복합기업,rev_e,2026/12,82094.0
2026-07-11,003550,LG,복합기업,op_e,2026/12,16183.0
2026-07-11,010950,S-Oil,석유와가스,target_price,,149176.0
2026-07-11,010950,S-Oil,석유와가스,rev_e,2026/12,417125.0
2026-07-11,010950,S-Oil,석유와가스,op_e,2026/12,35619.0
2026-07-11,086280,현대글로비스,항공화물운송과물류,target_price,,324353.0
2026-07-11,086280,현대글로비스,항공화물운송과물류,rev_e,2026/12,320659.0
2026-07-11,086280,현대글로비스,항공화물운송과물류,op_e,2026/12,21753.0
2026-07-11,047810,한국항공우주,우주항공과국방,target_price,,221533.0
2026-07-11,047810,한국항공우주,우주항공과국방,rev_e,2026/12,56701.0
2026-07-11,047810,한국항공우주,우주항공과국방,op_e,2026/12,4680.0
2026-07-11,278470,에이피알,화장품,target_price,,524737.0
2026-07-11,278470,에이피알,화장품,rev_e,2026/12,28623.0
2026-07-11,278470,에이피알,화장품,op_e,2026/12,7140.0
2026-07-11,030200,KT,다각화된통신서비스,target_price,,75111.0
2026-07-11,030200,KT,다각화된통신서비스,rev_e,2026/12,276995.0
2026-07-11,030200,KT,다각화된통신서비스,op_e,2026/12,20653.0
2026-07-11,272210,한화시스템,우주항공과국방,target_price,,141583.0
2026-07-11,272210,한화시스템,우주항공과국방,rev_e,2026/12,43505.0
2026-07-11,272210,한화시스템,우주항공과국방,op_e,2026/12,2744.0
2026-07-11,003670,포스코퓨처엠,화학,target_price,,255875.0
2026-07-11,003670,포스코퓨처엠,화학,rev_e,2026/12,33751.0
2026-07-11,003670,포스코퓨처엠,화학,op_e,2026/12,953.0
2026-07-11,071050,한국금융지주,증권,target_price,,346500.0
2026-07-11,071050,한국금융지주,증권,rev_e,2026/12,443840.0
2026-07-11,071050,한국금융지주,증권,op_e,2026/12,35233.0
2026-07-11,307950,현대오토에버,IT서비스,target_price,,684063.0
2026-07-11,307950,현대오토에버,IT서비스,rev_e,2026/12,47613.0
2026-07-11,307950,현대오토에버,IT서비스,op_e,2026/12,2766.0
2026-07-11,000720,현대건설,건설,target_price,,215143.0
2026-07-11,000720,현대건설,건설,rev_e,2026/12,269135.0
2026-07-11,000720,현대건설,건설,op_e,2026/12,8244.0
2026-07-11,247540,에코프로비엠,전기제품,target_price,,251588.0
2026-07-11,247540,에코프로비엠,전기제품,rev_e,2026/12,30484.0
2026-07-11,247540,에코프로비엠,전기제품,op_e,2026/12,1133.0
2026-07-11,005940,NH투자증권,증권,target_price,,42750.0
2026-07-11,005940,NH투자증권,증권,rev_e,2026/12,238824.0
2026-07-11,005940,NH투자증권,증권,op_e,2026/12,21770.0
2026-07-11,259960,크래프톤,게임엔터테인먼트,target_price,,379444.0
2026-07-11,259960,크래프톤,게임엔터테인먼트,rev_e,2026/12,48472.0
2026-07-11,259960,크래프톤,게임엔터테인먼트,op_e,2026/12,14813.0
2026-07-11,323410,카카오뱅크,은행,target_price,,30208.0
2026-07-11,323410,카카오뱅크,은행,op_e,2026/12,7101.0
2026-07-11,006260,LS,전기장비,target_price,,621200.0
2026-07-11,006260,LS,전기장비,rev_e,2026/12,392372.0
2026-07-11,006260,LS,전기장비,op_e,2026/12,16669.0
2026-07-11,005830,DB손해보험,손해보험,target_price,,218688.0
2026-07-11,005830,DB손해보험,손해보험,op_e,2026/12,20748.0
2026-07-11,016360,삼성증권,증권,target_price,,165611.0
2026-07-11,016360,삼성증권,증권,rev_e,2026/12,211630.0
2026-07-11,016360,삼성증권,증권,op_e,2026/12,22640.0
2026-07-11,003490,대한항공,항공사,target_price,,34615.0
2026-07-11,003490,대한항공,항공사,rev_e,2026/12,274182.0
2026-07-11,003490,대한항공,항공사,op_e,2026/12,8666.0
2026-07-11,352820,하이브,방송과엔터테인먼트,target_price,,369500.0
2026-07-11,352820,하이브,방송과엔터테인먼트,rev_e,2026/12,44053.0
2026-07-11,352820,하이브,방송과엔터테인먼트,op_e,2026/12,2659.0
2026-07-11,036930,주성엔지니어링,반도체와반도체장비,target_price,,189500.0
2026-07-11,036930,주성엔지니어링,반도체와반도체장비,rev_e,2026/12,3514.0
2026-07-11,036930,주성엔지니어링,반도체와반도체장비,op_e,2026/12,602.0
2026-07-11,161390,한국타이어앤테크놀로지,자동차부품,target_price,,85733.0
2026-07-11,161390,한국타이어앤테크놀로지,자동차부품,rev_e,2026/12,224556.0
2026-07-11,161390,한국타이어앤테크놀로지,자동차부품,op_e,2026/12,21431.0
2026-07-11,443060,HD현대마린솔루션,조선,target_price,,332000.0
2026-07-11,443060,HD현대마린솔루션,조선,rev_e,2026/12,24041.0
2026-07-11,443060,HD현대마린솔루션,조선,op_e,2026/12,4346.0
2026-07-11,039490,키움증권,증권,target_price,,548118.0
2026-07-11,039490,키움증권,증권,rev_e,2026/12,255671.0
2026-07-11,039490,키움증권,증권,op_e,2026/12,21922.0
2026-07-11,277810,레인보우로보틱스,기계,target_price,,915000.0
2026-07-11,277810,레인보우로보틱스,기계,rev_e,2026/12,600.0
2026-07-11,277810,레인보우로보틱스,기계,op_e,2026/12,40.0
2026-07-11,047050,포스코인터내셔널,무역회사와판매업체,target_price,,101462.0
2026-07-11,047050,포스코인터내셔널,무역회사와판매업체,rev_e,2026/12,337217.0
2026-07-11,047050,포스코인터내셔널,무역회사와판매업체,op_e,2026/12,13941.0
2026-07-11,028050,삼성E&A,건설,target_price,,67816.0
2026-07-11,028050,삼성E&A,건설,rev_e,2026/12,101875.0
2026-07-11,028050,삼성E&A,건설,op_e,2026/12,8840.0
2026-07-11,003230,삼양식품,식품,target_price,,1870714.0
2026-07-11,003230,삼양식품,식품,rev_e,2026/12,30626.0
2026-07-11,003230,삼양식품,식품,op_e,2026/12,7298.0
2026-07-11,950160,코오롱티슈진,생물공학,target_price,,280000.0
2026-07-11,950160,코오롱티슈진,생물공학,rev_e,2026/12,60.0
2026-07-11,950160,코오롱티슈진,생물공학,op_e,2026/12,-290.0
2026-07-11,007660,이수페타시스,반도체와반도체장비,target_price,,179615.0
2026-07-11,007660,이수페타시스,반도체와반도체장비,rev_e,2026/12,15446.0
2026-07-11,007660,이수페타시스,반도체와반도체장비,op_e,2026/12,3259.0
2026-07-11,078930,GS,석유와가스,target_price,,98000.0
2026-07-11,078930,GS,석유와가스,rev_e,2026/12,276022.0
2026-07-11,078930,GS,석유와가스,op_e,2026/12,41970.0
2026-07-11,090430,아모레퍼시픽,화장품,target_price,,167667.0
2026-07-11,090430,아모레퍼시픽,화장품,rev_e,2026/12,46029.0
2026-07-11,090430,아모레퍼시픽,화장품,op_e,2026/12,4638.0
2026-07-11,047040,대우건설,건설,target_price,,32300.0
2026-07-11,047040,대우건설,건설,rev_e,2026/12,80967.0
2026-07-11,047040,대우건설,건설,op_e,2026/12,7131.0
2026-07-11,064400,LG씨엔에스,IT서비스,target_price,,100700.0
2026-07-11,064400,LG씨엔에스,IT서비스,rev_e,2026/12,66178.0
2026-07-11,064400,LG씨엔에스,IT서비스,op_e,2026/12,6163.0
2026-07-11,000880,한화,복합기업,target_price,,173700.0
2026-07-11,000880,한화,복합기업,rev_e,2026/12,849471.0
2026-07-11,000880,한화,복합기업,op_e,2026/12,56369.0
2026-07-11,326030,SK바이오팜,제약,target_price,,148333.0
2026-07-11,326030,SK바이오팜,제약,rev_e,2026/12,9588.0
2026-07-11,326030,SK바이오팜,제약,op_e,2026/12,3377.0
2026-07-11,021240,코웨이,가정용기기와용품,target_price,,125000.0
2026-07-11,021240,코웨이,가정용기기와용품,rev_e,2026/12,56212.0
2026-07-11,021240,코웨이,가정용기기와용품,op_e,2026/12,10136.0
2026-07-11,032640,LG유플러스,무선통신서비스,target_price,,19941.0
2026-07-11,032640,LG유플러스,무선통신서비스,rev_e,2026/12,156615.0
2026-07-11,032640,LG유플러스,무선통신서비스,op_e,2026/12,11111.0
2026-07-11,267270,HD건설기계,기계,target_price,,222833.0
2026-07-11,267270,HD건설기계,기계,rev_e,2026/12,91940.0
2026-07-11,267270,HD건설기계,기계,op_e,2026/12,6959.0
2026-07-11,240810,원익IPS,반도체와반도체장비,target_price,,174200.0
2026-07-11,240810,원익IPS,반도체와반도체장비,rev_e,2026/12,13097.0
2026-07-11,240810,원익IPS,반도체와반도체장비,op_e,2026/12,1872.0
2026-07-11,241560,두산밥캣,기계,target_price,,91071.0
2026-07-11,241560,두산밥캣,기계,rev_e,2026/12,93435.0
2026-07-11,241560,두산밥캣,기계,op_e,2026/12,7591.0
2026-07-11,353200,대덕전자,전자장비와기기,target_price,,201786.0
2026-07-11,353200,대덕전자,전자장비와기기,rev_e,2026/12,15254.0
2026-07-11,353200,대덕전자,전자장비와기기,op_e,2026/12,2502.0
2026-07-11,004170,신세계,백화점과일반상점,target_price,,805556.0
2026-07-11,004170,신세계,백화점과일반상점,rev_e,2026/12,72957.0
2026-07-11,004170,신세계,백화점과일반상점,op_e,2026/12,7610.0
2026-07-11,001440,대한전선,전기장비,target_price,,57200.0
2026-07-11,001440,대한전선,전기장비,rev_e,2026/12,42877.0
2026-07-11,001440,대한전선,전기장비,op_e,2026/12,1964.0
2026-07-11,062040,산일전기,전기장비,target_price,,344571.0
2026-07-11,062040,산일전기,전기장비,rev_e,2026/12,6712.0
2026-07-11,062040,산일전기,전기장비,op_e,2026/12,2488.0
2026-07-11,058470,리노공업,반도체와반도체장비,target_price,,136167.0
2026-07-11,058470,리노공업,반도체와반도체장비,rev_e,2026/12,4520.0
2026-07-11,058470,리노공업,반도체와반도체장비,op_e,2026/12,2191.0
2026-07-11,029780,삼성카드,카드,target_price,,61500.0
2026-07-11,029780,삼성카드,카드,rev_e,2026/12,46257.0
2026-07-11,029780,삼성카드,카드,op_e,2026/12,8470.0
2026-07-11,138930,BNK금융지주,은행,target_price,,24400.0
2026-07-11,138930,BNK금융지주,은행,op_e,2026/12,11091.0
2026-07-11,034220,LG디스플레이,디스플레이패널,target_price,,17813.0
2026-07-11,034220,LG디스플레이,디스플레이패널,rev_e,2026/12,251834.0
2026-07-11,034220,LG디스플레이,디스플레이패널,op_e,2026/12,11083.0
2026-07-11,319660,피에스케이,반도체와반도체장비,target_price,,179143.0
2026-07-11,319660,피에스케이,반도체와반도체장비,rev_e,2026/12,6742.0
2026-07-11,319660,피에스케이,반도체와반도체장비,op_e,2026/12,1797.0
2026-07-11,009830,한화솔루션,에너지장비및서비스,target_price,,53486.0
2026-07-11,009830,한화솔루션,에너지장비및서비스,rev_e,2026/12,182146.0
2026-07-11,009830,한화솔루션,에너지장비및서비스,op_e,2026/12,7642.0
2026-07-11,000100,유한양행,제약,target_price,,129615.0
2026-07-11,000100,유한양행,제약,rev_e,2026/12,23445.0
2026-07-11,000100,유한양행,제약,op_e,2026/12,1322.0
2026-07-11,271560,오리온,식품,target_price,,180417.0
2026-07-11,271560,오리온,식품,rev_e,2026/12,37470.0
2026-07-11,271560,오리온,식품,op_e,2026/12,6508.0
2026-07-11,036570,NC,게임엔터테인먼트,target_price,,370789.0
2026-07-11,036570,NC,게임엔터테인먼트,rev_e,2026/12,26502.0
2026-07-11,036570,NC,게임엔터테인먼트,op_e,2026/12,5027.0
2026-07-11,000990,DB하이텍,반도체와반도체장비,target_price,,196000.0
2026-07-11,000990,DB하이텍,반도체와반도체장비,rev_e,2026/12,16114.0
2026-07-11,000990,DB하이텍,반도체와반도체장비,op_e,2026/12,3668.0
2026-07-11,377300,카카오페이,IT서비스,target_price,,91250.0
2026-07-11,377300,카카오페이,IT서비스,rev_e,2026/12,12960.0
2026-07-11,377300,카카오페이,IT서비스,op_e,2026/12,1388.0
2026-07-11,128940,한미약품,제약,target_price,,671333.0
2026-07-11,128940,한미약품,제약,rev_e,2026/12,16762.0
2026-07-11,128940,한미약품,제약,op_e,2026/12,2961.0
2026-07-11,175330,JB금융지주,은행,target_price,,37588.0
2026-07-11,175330,JB금융지주,은행,op_e,2026/12,10077.0
2026-07-11,454910,두산로보틱스,기계,target_price,,145000.0
2026-07-11,454910,두산로보틱스,기계,rev_e,2026/12,590.0
2026-07-11,454910,두산로보틱스,기계,op_e,2026/12,130.0
2026-07-11,011790,SKC,화학,target_price,,130000.0
2026-07-11,011790,SKC,화학,rev_e,2026/12,22216.0
2026-07-11,011790,SKC,화학,op_e,2026/12,-604.0
2026-07-11,039030,이오테크닉스,반도체와반도체장비,target_price,,583333.0
2026-07-11,039030,이오테크닉스,반도체와반도체장비,rev_e,2026/12,5080.0
2026-07-11,039030,이오테크닉스,반도체와반도체장비,op_e,2026/12,1402.0
2026-07-11,222800,심텍,전자장비와기기,target_price,,157778.0
